station_id,station_name,latitude,longitude,empty_slots,free_bikes,timestamp,station_uid,bars,museums,restaurants,ratingbars,ratingmuseums,ratingrestaurants,pricebars,pricerestaurants,popularitybars,popularitymuseums,popularityrestaurants
fedd9729d9183b05bb4a3bd9da7d7de1,Nieuwland 1,51.0602571,3.7293461,2,1,2024-04-18 00:29:30.343000+00:00,23997,50.0,17.0,50.0,8.392000000000001,7.3,8.44,2.0,2.0,0.9970259345148181,0.5461501275332307,0.9971145990681446
360b8beb20716998aea9c9a9bbe9720f,IKEA,51.0236911,3.6892353,9,3,2024-04-18 00:29:30.349000+00:00,23991,5.0,0.0,13.0,7.0,0.0,6.8999999999999995,2.0,1.0,0.6981655426249389,0.0,0.7628178875107263
c41d2c76618e7fa70fb587d1c2f0497d,Opgeëistenlaan 401,51.0630685,3.7159931,2,4,2024-04-18 00:29:30.350000+00:00,12392,49.0,13.0,50.0,7.605714285714285,6.8,7.90204081632653,2.0,2.0,0.9372306798679517,0.5558222347509734,0.9965541029296002
0af3043c5906684b3afc97f387c94430,Land van Waaslaan 128,51.0585209,3.7475825,0,3,2024-04-18 00:29:30.361000+00:00,13169,41.0,2.0,50.0,7.533333333333332,5.3,7.639130434782608,2.0,2.0,0.7630712021421125,0.7160912601323319,0.7934645129034317
31578db5c5ecc8491f076cf2023ccc7d,Wittemolenstraat 40,51.0565756,3.7495297,2,1,2024-04-18 00:29:30.365000+00:00,13245,46.0,2.0,50.0,7.685714285714285,5.3,7.533333333333334,2.0,2.0,0.7559278796034297,0.7160912601323319,0.8471420441248431
dfb4810ce36bce22c088da09bc37132d,Groendreef 133,51.0655317,3.6993996,3,0,2024-04-18 00:29:30.368000+00:00,13162,50.0,1.0,50.0,8.15,6.5,7.459090909090909,2.0,2.0,0.6104508222879391,0.9960693998255431,0.7695548688381593
1a3bb31080ba77d41404c93e0c0f0299,Kogelstraat 2,51.0580561,3.7422591,0,3,2024-04-18 00:29:30.565000+00:00,13165,50.0,7.0,50.0,7.863157894736842,6.4,7.858823529411764,2.0,2.0,0.8108300534008468,0.727547975661128,0.892419154096547
aaa26c27fc316b71372ceb012d8890d7,Emanuel Hielstraat 105,51.0407663,3.7615006,0,4,2024-04-18 00:29:30.372000+00:00,16679,22.0,2.0,27.0,7.2,0.0,6.5875,2.0,1.0,0.8010651580941793,0.9854716720209349,0.8317972105123989
c88c6800155be87a311cdacd08762293,Rhino Boulder gym,51.0548977,3.6992427,2,1,2024-04-18 00:29:30.616000+00:00,18773,50.0,1.0,50.0,8.0,0.0,7.815384615384616,2.0,2.0,0.6264182605365615,0.24373976129183245,0.7894474288875177
1b3506fe59b23039bab3dc8f524f625a,Belgradostraat 67,51.0509493,3.7320597,1,1,2024-04-18 00:29:30.380000+00:00,12068,50.0,15.0,50.0,8.472000000000001,7.3,8.606,2.0,2.0,0.9974849477692913,0.7708460763142778,0.9975978129055592
1fcaa8749188138a506a8e3aa212814e,Kasteellaan 54,51.049469,3.7396381,3,0,2024-04-18 00:29:30.380000+00:00,12069,50.0,4.0,50.0,8.236363636363636,0.0,7.921951219512195,2.0,2.0,0.8797442716422356,0.995808778163096,0.9953075335616876
410f1baccd30d330aca8009211c62fbe,Coupure Links 501,51.0503505,3.7104104,12,0,2024-04-18 00:29:30.381000+00:00,12061,48.0,8.0,50.0,7.87948717948718,8.2,8.228,2.0,2.0,0.9698891213234309,0.7008412836870594,0.9973253834861605
acab2936b4d32b1cd7d5cda63597f0b0,Kortrijksepoortstraat,51.0438426,3.7215985,3,3,2024-04-18 00:29:30.382000+00:00,19787,50.0,19.0,50.0,8.156,7.949999999999999,8.416,2.0,2.0,0.9960071165670276,0.9185320174598784,0.9970776333425526
0546d825dfb50724ced5555d608abe99,Fratersplein 1,51.0618368,3.7243753,2,1,2024-04-18 00:29:30.383000+00:00,12067,50.0,17.0,50.0,8.324,7.3,8.476,2.0,2.0,0.9969215794736506,0.5906910197221454,0.9970191796268324
a1548171597de0c03c922c566938fa76,Koningin Elisabethlaan 18,51.0376269,3.7147088,3,0,2024-04-18 00:29:31.272000+00:00,12150,50.0,14.0,50.0,7.455555555555555,7.949999999999999,7.88,2.0,2.0,0.9638135331787333,0.8936190834154795,0.9865815479862988
6d9592273f520fc85d1201f1f153e850,HoGent Sporthal,51.0351449,3.7044468,5,0,2024-04-18 00:29:30.388000+00:00,20360,29.0,1.0,50.0,6.142857142857143,0.0,7.52258064516129,2.0,1.0,0.9493443749089665,0.9744537582707486,0.8123425100525499
2e6f52f47d12de5f800f3ec732114ecd,XIOR Student Housing ,51.0343421,3.7042949,5,1,2024-04-18 00:29:30.389000+00:00,20361,29.0,0.0,50.0,6.142857142857143,0.0,7.4875,2.0,1.0,0.9493443749089665,0.0,0.8124631406505968
c3f3cb05411a0e86ec58d50fe9f01be8,Parklaan 98,51.0344795,3.717256,2,1,2024-04-18 00:29:31.274000+00:00,12151,50.0,9.0,50.0,7.35625,7.9,7.759183673469387,2.0,2.0,0.9223867625470714,0.7439157252373962,0.9773698487330595
01b098a044c60e31c642865cf0ce1b3e,Ekkergemstraat 9,51.0525839,3.7088423,2,0,2024-04-18 00:29:30.390000+00:00,21848,50.0,7.0,50.0,7.7976190476190474,0.0,8.308,2.0,2.0,0.931755260302534,0.49301684644242566,0.9969899261749251
30659032c2a35a4d7311a0e1933d4e89,Hector van Wittenberghe,51.0587496,3.713344,3,0,2024-04-18 00:29:30.392000+00:00,21847,50.0,13.0,50.0,8.13,7.1,8.484,2.0,2.0,0.9966551603089164,0.5664462906622981,0.9971078441801587
0f5d523e22bc6d0a8cadcdfcb2d66105,Flixbus Ghent,51.053617,3.7403016,11,1,2024-04-18 00:29:30.393000+00:00,17222,39.0,4.0,36.0,8.052,0.0,7.92,2.0,2.0,0.9677698559339094,0.47969012616215984,0.9959223199701202
