station_id,fsq_id,name,popularity,rating
412fb0879206a060f7c1f89066f24059,b8fcb23a2258445e0ff4aed1,Museum Dr.Guislain VZW,0.3785662617279748,
412fb0879206a060f7c1f89066f24059,4fa8ed7ae4b0f293ac065a56,Museum voor Dierkunde,0.3789704912452397,
412fb0879206a060f7c1f89066f24059,5f0880fe938b7c3b5e7b9971,Gents Universiteitsmuseum (Gents Universiteitsmuseum (GUM)),0.9975932387294428,
412fb0879206a060f7c1f89066f24059,70873b9394894093fa85c25e,Contemporary Art Heritage Flanders - CAHF,0.7110982277726954,
412fb0879206a060f7c1f89066f24059,4babe508f964a520fed23ae3,Zebrastraat,0.9974150586132801,
412fb0879206a060f7c1f89066f24059,5abf2f0b12c8f021e382e09b,Kapittelzaal,0.989117715890475,
412fb0879206a060f7c1f89066f24059,c3194e6504d5423745061288,Soundset Msk,,
412fb0879206a060f7c1f89066f24059,898d10780eac42f5d69ba837,MSK Gent,,
412fb0879206a060f7c1f89066f24059,f813c60a6f2a42380b4b5167,Museum of Fine Arts,,
412fb0879206a060f7c1f89066f24059,227c6002fae744ce69be3242,Kunstplatform Zebrastraat - Gent,,
412fb0879206a060f7c1f89066f24059,be7ede7b72f8411c3c4d9e5d,Sint-Pietersabdij Gent,,
412fb0879206a060f7c1f89066f24059,357b60cfbb454176fa52c2fc,De Wereld van Kina,,
70fa8d4e4d0e315c7170f44cd57625b7,4b5c4d1bf964a520342a29e3,S.M.A.K.,0.9990692083484033,8.1
70fa8d4e4d0e315c7170f44cd57625b7,4cafa17beb65b1f7f64d65cd,STAM - Stadsmuseum Gent,0.9978538603918898,8.2
70fa8d4e4d0e315c7170f44cd57625b7,4bb5ee87941ad13a6da71ee3,Museum of Fine Arts (MSK) (Museum voor Schone Kunsten (MSK)),0.9981969236006213,7.7
70fa8d4e4d0e315c7170f44cd57625b7,4bf3c7f598ac0f47a32c63a8,St. Peter's Abbey (Sint-Pietersabdij),0.9962183264897986,7.8
70fa8d4e4d0e315c7170f44cd57625b7,70873b9394894093fa85c25e,Contemporary Art Heritage Flanders - CAHF,0.7110982277726954,
70fa8d4e4d0e315c7170f44cd57625b7,4fa8ed7ae4b0f293ac065a56,Museum voor Dierkunde,0.3789704912452397,
70fa8d4e4d0e315c7170f44cd57625b7,5f0880fe938b7c3b5e7b9971,Gents Universiteitsmuseum (Gents Universiteitsmuseum (GUM)),0.9975932387294428,
70fa8d4e4d0e315c7170f44cd57625b7,5abf2f0b12c8f021e382e09b,Kapittelzaal,0.989117715890475,
70fa8d4e4d0e315c7170f44cd57625b7,5aa199e2acc5f5728d8a65d9,Vandenhove-Paviljoen,0.9905750696764036,
70fa8d4e4d0e315c7170f44cd57625b7,4e92cf16f9f40b4ee8128d4b,Archief Ocmw Gent,0.9744537582707486,
70fa8d4e4d0e315c7170f44cd57625b7,f813c60a6f2a42380b4b5167,Museum of Fine Arts,,
70fa8d4e4d0e315c7170f44cd57625b7,898d10780eac42f5d69ba837,MSK Gent,,
70fa8d4e4d0e315c7170f44cd57625b7,357b60cfbb454176fa52c2fc,De Wereld van Kina,,
70fa8d4e4d0e315c7170f44cd57625b7,c3194e6504d5423745061288,Soundset Msk,,
70fa8d4e4d0e315c7170f44cd57625b7,be7ede7b72f8411c3c4d9e5d,Sint-Pietersabdij Gent,,
70fa8d4e4d0e315c7170f44cd57625b7,78f926a0539f40361e1b219d,Amsab-ISG,,
a15c6b46db35dd912a911523fd4dd250,4b5c4d1bf964a520342a29e3,S.M.A.K.,0.9990692083484033,8.1
a15c6b46db35dd912a911523fd4dd250,4bb5ee87941ad13a6da71ee3,Museum of Fine Arts (MSK) (Museum voor Schone Kunsten (MSK)),0.9981969236006213,7.7
a15c6b46db35dd912a911523fd4dd250,4bf3c7f598ac0f47a32c63a8,St. Peter's Abbey (Sint-Pietersabdij),0.9962183264897986,7.8
a15c6b46db35dd912a911523fd4dd250,5f0880fe938b7c3b5e7b9971,Gents Universiteitsmuseum (Gents Universiteitsmuseum (GUM)),0.9975932387294428,
a15c6b46db35dd912a911523fd4dd250,4fa8ed7ae4b0f293ac065a56,Museum voor Dierkunde,0.3789704912452397,
a15c6b46db35dd912a911523fd4dd250,b8fcb23a2258445e0ff4aed1,Museum Dr.Guislain VZW,0.3785662617279748,
a15c6b46db35dd912a911523fd4dd250,70873b9394894093fa85c25e,Contemporary Art Heritage Flanders - CAHF,0.7110982277726954,
a15c6b46db35dd912a911523fd4dd250,5abf2f0b12c8f021e382e09b,Kapittelzaal,0.989117715890475,
a15c6b46db35dd912a911523fd4dd250,4babe508f964a520fed23ae3,Zebrastraat,0.9974150586132801,
a15c6b46db35dd912a911523fd4dd250,898d10780eac42f5d69ba837,MSK Gent,,
a15c6b46db35dd912a911523fd4dd250,f813c60a6f2a42380b4b5167,Museum of Fine Arts,,
a15c6b46db35dd912a911523fd4dd250,c3194e6504d5423745061288,Soundset Msk,,
a15c6b46db35dd912a911523fd4dd250,357b60cfbb454176fa52c2fc,De Wereld van Kina,,
a15c6b46db35dd912a911523fd4dd250,be7ede7b72f8411c3c4d9e5d,Sint-Pietersabdij Gent,,
a15c6b46db35dd912a911523fd4dd250,227c6002fae744ce69be3242,Kunstplatform Zebrastraat - Gent,,
24679ae65b0980fd9303ac53387c85a7,b191d31bf941405c63c90fc1,Braem/Marc,0.4379348126715316,
24679ae65b0980fd9303ac53387c85a7,4f706485bb3d8e65c2888c47,Illuseum,0.9942477075931323,5.3
24679ae65b0980fd9303ac53387c85a7,f5c8cb645cae477866a0930b,Buren van de Abdij Vzw,,
24679ae65b0980fd9303ac53387c85a7,45df2e3ea043425d02796aa4,Adam - Brussels Design Museum,,
2412de399716b248629d2578c30d0b70,4e92cf16f9f40b4ee8128d4b,Archief Ocmw Gent,0.9744537582707486,
5b47c24e954a6cf7049e5225843388cc,4b5c4d1bf964a520342a29e3,S.M.A.K.,0.9990692083484033,8.1
